date,delta_dollars,gamma_dollars,vega_dollars,theta_dollars,open_legs,n_tickers
2023-08-17,1372.3594382731856,208.6101055803951,535.5305555816024,265.2839815042339,48,19
2023-08-18,1109.5644059312576,274.9411688533477,558.9769134721491,82.57092641002012,46,20
2023-08-21,2883.5385205091015,393.4081063788899,451.5222207571713,175.4146764670024,46,21
2023-08-22,2611.0467782969554,374.2823311764889,517.3307957511641,392.4363629906731,50,21
2023-08-23,1464.3034944870938,301.35695793168196,244.59712770926882,510.81699478054406,50,21
2023-08-24,279.5956966075023,210.90493615247428,-28.885029253038425,215.11319076829858,52,21
2023-08-25,1447.3067202638779,299.400894006305,139.94068847855198,124.06206125600563,48,21
2023-08-28,1606.5402351478226,212.06041728156882,131.1420142446539,354.3313548721245,48,21
2023-08-29,1824.0154103904822,294.12919587736053,94.67364873948713,342.7084527652622,46,21
2023-08-30,1620.6798350991207,283.4939824257065,96.51047411042872,480.05154810202407,45,21
2023-08-31,453.40662929540895,464.13205235786853,77.88614465851703,324.6914157994895,42,21
2023-09-01,1579.0358542777376,546.055889837519,103.95039783522905,-296.16897201029116,40,21
2023-09-05,1915.348534773484,519.8470303835295,203.12261931546314,-295.755649715883,44,20
2023-09-06,600.8660828480532,509.97618080003775,186.97501673560393,-270.85492955801504,43,20
2023-09-07,260.5500076853649,419.4645627337855,268.0926010777304,-92.5998029105655,47,20
2023-09-08,164.96061363963284,419.4915939638386,284.9217773828675,-75.75803269937849,47,20
2023-09-11,1318.1285766869835,449.29795874643514,416.9800239060961,10.636797749585183,46,20
2023-09-12,413.5309347427714,483.82770416405145,405.82145520389327,152.58677420542648,44,20
2023-09-13,218.5707698932619,456.0615927530421,21.373417418937088,387.25509964735136,44,20
2023-09-14,391.41001061294827,450.1955218048079,8.3876179818079,1033.7086589479477,46,21
2023-09-15,-476.1035822939111,635.2733495714465,-326.2609281016887,-323.6974178256272,42,21
2023-09-18,-1573.0197245784914,684.3214695960727,-335.90472121762406,-347.5799516760381,44,22
