date,gross_notional,net_exposure,open_legs,daily_pnl,daily_trade_flow,cum_pnl
2018-09-07,74985.99942016602,69850.00057983398,38,-1094.999420166017,1536.9994201660156,43648.996099472046
2018-09-10,74203.0,70977.0,40,-390.9999999999983,826.0,43257.996099472046
2018-09-11,75934.0,72714.0,40,1736.9999999999984,0.0,44994.996099472046
2018-09-12,75303.0,72155.0,40,-558.9999999999978,2037.0000000000002,44435.996099472046
2018-09-13,72679.0,68723.0,40,-987.0000000000014,408.0,43448.996099472046
2018-09-14,71548.00024414062,67245.99975585938,40,-1477.0002441406239,1787.000244140625,41971.99585533142
2018-09-17,69760.0,68404.0,36,6.999999999999446,0.0,41978.99585533142
2018-09-18,66899.0,65823.0,36,-2581.0000000000023,0.0,39397.99585533142
2018-09-19,65398.0,64438.0,36,-1384.9999999999993,1486.0,38012.99585533142
2018-09-20,62928.0,61866.0,34,-1085.9999999999986,0.0,36926.99585533142
2018-09-21,61039.00001525879,60370.99998474121,34,-1495.0000152587893,334.00001525878906,35431.99584007263
2018-09-24,62861.0,62861.0,32,-105.99999999999973,2262.0,35325.99584007263
2018-09-25,64023.0,64023.0,32,1162.0000000000014,0.0,36487.99584007263
2018-09-26,63066.0,63066.0,32,-957.0000000000023,0.0,35530.99584007263
2018-09-27,65816.0,65816.0,32,2750.0,0.0,38280.99584007263
2018-09-28,66183.0,66183.0,32,367.0,0.0,38647.99584007263
2018-10-01,65592.0,65592.0,32,-591.0000000000009,0.0,38056.99584007263
2018-10-02,63486.0,63486.0,32,-2105.9999999999973,0.0,35950.99584007263
2018-10-03,62417.0,62417.0,32,-1069.000000000001,0.0,34881.99584007263
2018-10-04,62450.0,62450.0,32,33.00000000000034,0.0,34914.99584007263
2018-10-05,62786.0,62786.0,32,335.9999999999991,0.0,35250.99584007263
2018-10-08,63266.0,63266.0,32,480.00000000000045,0.0,35730.99584007263
2018-10-09,71844.0,64814.0,36,-1432.0000000000005,10010.0,34298.99584007263
2018-10-10,82278.0,70208.0,38,6574.0,1180.0,40872.99584007263
2018-10-11,83661.0,71341.0,38,1132.9999999999995,0.0,42005.99584007263
2018-10-12,72942.0,63342.0,38,-7998.999999999998,0.0,34006.99584007263
2018-10-15,74717.0,65017.0,38,1674.999999999998,8623.0,35681.99584007263
2018-10-16,59914.0,49714.0,36,-6680.0,1375.0,29001.995840072632
2018-10-17,68015.0,56037.0,42,2586.999999999999,10849.0,31588.995840072632
2018-10-18,121825.0,71311.0,50,4347.000000000001,50973.0,35935.99584007263
2018-10-19,120117.00115966797,67830.99884033203,50,-3480.001159667966,3309.0011596679688,32455.994680404667
2018-10-22,115795.0,72599.0,48,-1191.0000000000043,2650.0,31264.994680404663
2018-10-23,119470.0,70392.0,50,-1302.0000000000016,7357.0,29962.994680404663
2018-10-24,130714.0,71362.0,44,7422.000000000005,36010.0,37384.99468040467
2018-10-25,88725.0,36923.0,38,1571.0,0.0,38955.99468040467
2018-10-26,89698.99337768555,44231.00662231445,42,5993.006622314452,23718.993377685547,44949.00130271912
2018-10-29,77910.0,71728.0,30,7703.0,1320.0,52652.00130271912
2018-10-30,72942.0,67530.0,28,-2878.0000000000023,0.0,49774.00130271912
2018-10-31,67738.0,62950.0,32,-5597.999999999998,4535.0,44176.00130271912
2018-11-01,61679.0,56809.0,30,-3488.000000000001,2005.0,40688.00130271912
2018-11-02,61010.000244140625,55695.999755859375,28,891.9997558593756,1294.000244140625,41580.0010585785
2018-11-05,58799.0,56405.0,28,-425.0000000000007,160.0,41155.0010585785
2018-11-06,58647.0,56363.0,28,-41.99999999999899,534.0,41113.0010585785
2018-11-07,55931.0,52583.0,28,-2995.0,251.0,38118.0010585785
2018-11-08,59060.0,54716.0,30,2362.999999999998,230.0,40481.0010585785
2018-11-09,59596.999267578125,56517.000732421875,30,1801.0007324218777,842.999267578125,42282.00179100037
2018-11-12,61317.0,59551.0,26,2190.999999999998,0.0,44473.00179100037
2018-11-13,60911.0,59493.0,26,-57.99999999999943,257.0,44415.00179100037
2018-11-14,63791.0,62333.0,24,3096.9999999999977,6123.0,47512.00179100037
2018-11-15,56109.0,54979.0,22,-1231.0000000000005,0.0,46281.00179100037
2018-11-16,55883.00016784668,55484.99983215332,22,505.99983215332213,199.0001678466797,46787.001623153694
2018-11-19,64428.0,64428.0,20,6734.999999999999,2009.0,53522.001623153694
2018-11-20,79223.0,79223.0,22,534.9999999999998,14260.0,54057.001623153694
2018-11-21,77108.0,77108.0,24,-4189.999999999998,2075.0,49867.001623153694
2018-11-23,77033.0,77033.0,24,-75.0,0.0,49792.001623153694
2018-11-26,71833.0,71833.0,24,-5199.999999999998,0.0,44592.001623153694
2018-11-27,71111.0,71111.0,26,-1348.9999999999993,627.0,43243.001623153694
2018-11-28,65408.0,65408.0,26,-5703.000000000003,0.0,37540.001623153694
2018-11-29,65965.0,63045.0,28,-902.9999999999977,1460.0,36637.001623153694
2018-11-30,66905.0,64025.0,28,979.9999999999977,0.0,37617.001623153694
2018-12-03,64728.0,62248.0,28,-1777.0,0.0,35840.001623153694
2018-12-04,67084.0,64354.0,28,2106.0,1960.0,37946.001623153694
2018-12-06,67584.0,60464.0,28,-489.99999999999744,1440.0,37456.001623153694
2018-12-07,72091.99909973145,66054.00090026855,28,5590.000900268554,1143.999099731445,43046.00252342225
2018-12-10,69325.0,66275.0,26,-923.000000000001,0.0,42123.00252342225
2018-12-11,68776.0,65946.0,26,-328.99999999999795,0.0,41794.00252342225
2018-12-12,65693.0,63113.0,26,-2833.000000000001,1662.0,38961.00252342225
2018-12-13,64314.0,61964.0,24,513.0000000000014,0.0,39474.00252342225
2018-12-14,68048.0,64048.0,24,2084.0,2391.0,41558.00252342225
2018-12-17,69190.0,69190.0,20,3532.9999999999986,851.0,45091.00252342225
2018-12-18,65003.0,65003.0,18,-3335.9999999999986,0.0,41755.00252342225
2018-12-19,67997.0,67997.0,20,2374.999999999998,619.0,44130.00252342225
2018-12-20,70717.0,70717.0,20,2720.0000000000045,0.0,46850.002523422256
2018-12-21,80971.0,80971.0,20,10253.999999999996,0.0,57104.002523422256
2018-12-24,80971.0,80971.0,20,0.0,0.0,57104.002523422256
2018-12-26,76783.0,76783.0,24,-11198.0,7010.0,45906.002523422256
2018-12-27,75348.0,75348.0,24,-1435.0000000000027,0.0,44471.002523422256
2018-12-28,73746.0,73746.0,24,-1602.0,0.0,42869.002523422256
2018-12-31,68082.0,68082.0,24,-5663.999999999995,0.0,37205.00252342226
2019-01-02,63809.0,63809.0,26,-4888.000000000003,615.0,32317.00252342226
2019-01-03,68999.0,68999.0,26,5190.000000000001,0.0,37507.00252342226
2019-01-04,56858.0,56858.0,26,-12140.999999999998,0.0,25366.002523422263
2019-01-07,53964.0,53964.0,26,-2894.000000000001,0.0,22472.002523422263
2019-01-08,50769.0,50769.0,26,-3194.999999999999,0.0,19277.002523422263
2019-01-09,50256.0,50256.0,26,-512.9999999999994,0.0,18764.002523422263
2019-01-10,49306.0,49306.0,26,-949.9999999999993,0.0,17814.002523422263
2019-01-11,48479.0,48479.0,26,-827.0000000000006,0.0,16987.002523422263
2019-01-14,47655.0,47655.0,26,-824.000000000002,0.0,16163.002523422261
2019-01-15,44430.0,44430.0,26,-3224.9999999999977,0.0,12938.002523422263
2019-01-16,43656.0,43656.0,26,-774.0000000000006,2920.0,12164.002523422263
2019-01-17,39924.0,39924.0,24,-812.0000000000013,0.0,11352.002523422261
2019-01-18,35750.0,35750.0,24,-4173.999999999999,0.0,7178.002523422262
2019-01-22,45296.0,41368.0,36,3099.0000000000014,7837.0,10277.002523422263
2019-01-23,55218.0,40548.0,44,-2250.9999999999995,13829.0,8026.002523422263
2019-01-24,64844.0,28526.0,44,-737.0000000000028,10845.0,7289.00252342226
2019-01-25,62926.0,27190.0,44,-1335.9999999999986,0.0,5953.002523422261
2019-01-28,70622.0,23670.0,46,2339.999999999999,7745.0,8293.00252342226
2019-01-29,72884.0,23788.0,42,2002.999999999999,8580.0,10296.00252342226
2019-01-30,59624.0,10190.0,34,-5018.0,13300.0,5278.002523422259
2019-01-31,45339.0,-3451.0,32,-341.00000000000097,0.0,4937.0025234222585
2019-02-01,35890.997566223145,4887.0024337768555,32,8338.002433776855,16011.997566223145,13275.004957199115
2019-02-04,20244.0,7704.0,14,-275.00000000000017,180.0,13000.004957199115
2019-02-05,19328.0,7968.0,12,444.0,0.0,13444.004957199115
2019-02-06,17050.0,10708.0,14,2971.0,230.99999999999997,16415.004957199115
2019-02-07,16420.0,9884.0,18,646.9999999999998,1471.0,17062.004957199115
2019-02-08,15476.998962402344,11463.001037597656,18,1579.0010375976562,237.9989624023437,18641.00599479677
2019-02-11,15445.0,12077.0,16,376.00000000000057,0.0,19017.00599479677
2019-02-12,36122.0,32632.0,18,-119.99999999999966,20791.0,18897.00599479677
2019-02-13,34213.0,30773.0,16,-1743.0000000000007,588.0,17154.00599479677
2019-02-14,35569.0,32171.0,18,156.0000000000009,1830.0,17310.00599479677
2019-02-15,34499.00038909912,31464.99961090088,18,-706.000389099122,1517.000389099121,16604.00560569765
2019-02-19,53699.0,53699.0,26,-1144.0000000000007,21861.0,15460.00560569765
2019-02-20,52411.0,52411.0,26,-1287.9999999999998,0.0,14172.00560569765
2019-02-21,51759.0,51759.0,26,-651.9999999999993,0.0,13520.00560569765
2019-02-22,51123.0,51123.0,26,-635.9999999999989,0.0,12884.005605697652
2019-02-25,51528.0,51528.0,26,404.99999999999864,0.0,13289.00560569765
2019-02-26,50950.0,50950.0,26,-577.9999999999998,0.0,12711.00560569765
2019-02-27,51266.0,51266.0,26,316.0000000000002,0.0,13027.00560569765
2019-02-28,51085.0,51085.0,26,-180.99999999999787,0.0,12846.005605697652
2019-03-01,51307.0,51307.0,26,221.99999999999875,0.0,13068.00560569765
2019-03-04,52760.0,52760.0,26,1452.9999999999995,0.0,14521.00560569765
2019-03-05,52730.0,52730.0,26,-30.000000000000966,0.0,14491.005605697648
2019-03-06,52229.0,51559.0,28,-835.9999999999974,335.0,13655.00560569765
2019-03-07,61770.0,54622.0,40,-1410.0000000000016,10921.0,12245.005605697648
2019-03-08,61277.0,54043.0,40,-578.9999999999995,0.0,11666.005605697648
2019-03-11,62324.0,55758.0,40,1715.0,0.0,13381.005605697648
2019-03-12,62634.0,56212.0,40,453.99999999999983,0.0,13835.005605697648
2019-03-13,64473.0,56605.0,44,-111.99999999999932,5835.0,13723.005605697648
2019-03-14,59251.0,50509.0,40,-1426.0,0.0,12297.005605697648
2019-03-15,58671.99978637695,51890.00021362305,40,1381.000213623046,3073.9997863769527,13678.005819320693
2019-03-18,57486.0,56878.0,32,1914.0000000000016,0.0,15592.005819320695
2019-03-19,60352.0,59742.0,32,2864.0,0.0,18456.005819320693
2019-03-20,63871.0,63271.0,32,3529.0,0.0,21985.005819320693
2019-03-21,68620.0,67796.0,32,4525.0,0.0,26510.005819320693
2019-03-22,62237.99989318848,61914.00010681152,32,-5881.999893188477,161.99989318847656,20628.005926132217
2019-03-25,61280.0,61280.0,30,-796.0000000000009,0.0,19832.005926132217
2019-03-26,60605.0,60605.0,30,-675.0000000000003,0.0,19157.005926132217
2019-03-27,58814.0,58814.0,30,-1791.0,0.0,17366.005926132217
2019-03-28,58372.0,58372.0,30,-442.0,0.0,16924.005926132217
2019-03-29,58578.0,58578.0,30,205.99999999999866,0.0,17130.005926132217
2019-04-01,62416.0,62416.0,30,3838.0000000000005,0.0,20968.005926132217
2019-04-02,63043.0,63043.0,30,627.0000000000023,0.0,21595.00592613222
2019-04-03,64401.0,64401.0,30,1357.999999999999,0.0,22953.00592613222
2019-04-04,64510.0,64510.0,30,108.99999999999955,0.0,23062.00592613222
2019-04-05,65234.0,65234.0,30,724.0000000000005,0.0,23786.00592613222
2019-04-08,65939.0,65939.0,30,704.9999999999995,0.0,24491.00592613222
2019-04-09,63934.0,63934.0,30,-2004.9999999999984,0.0,22486.00592613222
2019-04-10,65142.0,65142.0,30,1207.9999999999964,0.0,23694.005926132217
2019-04-11,64739.0,64739.0,30,-402.99999999999744,0.0,23291.00592613222
2019-04-12,66100.0,66100.0,30,1360.999999999999,0.0,24652.00592613222
2019-04-15,65091.0,65091.0,30,-1008.9999999999986,0.0,23643.00592613222
2019-04-16,68348.0,68348.0,30,3256.999999999998,0.0,26900.005926132217
2019-04-17,81732.0,75746.0,38,2796.0000000000014,10588.0,29696.005926132217
2019-04-18,89295.0,66601.0,42,-861.0000000000013,8284.0,28835.005926132217
2019-04-22,99990.0,65512.0,46,3571.000000000001,6080.0,32406.005926132217
2019-04-23,114132.0,72256.0,56,4615.0,12267.0,37021.00592613222
2019-04-24,103235.0,63331.0,54,-2433.0000000000014,26371.0,34588.00592613222
2019-04-25,77982.0,36452.0,52,-1044.0000000000014,0.0,33544.00592613222
2019-04-26,81390.00398635864,34523.99601364136,52,-1928.0039863586408,36986.00398635864,31616.001939773574
2019-04-29,45178.0,27540.0,40,-588.0000000000018,7561.0,31028.001939773574
2019-04-30,37461.0,21585.0,34,1606.000000000001,0.0,32634.001939773574
2019-05-01,73101.0,54345.0,38,-2159.999999999999,34920.0,30474.001939773574
2019-05-02,71175.0,52033.0,38,-2311.9999999999995,0.0,28162.001939773574
2019-05-03,70711.99843597412,56732.00156402588,38,4699.001564025881,6989.998435974121,32861.00350379945
2019-05-06,62356.0,62356.0,28,-1366.0000000000005,0.0,31495.003503799453
2019-05-07,63109.0,63109.0,28,752.9999999999982,0.0,32248.003503799453
2019-05-08,66451.0,63409.0,36,-1381.9999999999986,4724.0,30866.003503799453
2019-05-09,68315.0,61127.0,42,-903.9999999999986,2538.0,29962.003503799453
2019-05-10,65388.0,59098.0,42,-2029.0000000000011,0.0,27933.003503799453
2019-05-13,66784.0,59436.0,42,337.9999999999992,0.0,28271.003503799453
2019-05-14,64799.0,58767.0,42,-668.9999999999997,2943.0,27602.003503799453
2019-05-15,58023.0,53037.0,38,-2787.0,1883.0,24815.003503799453
2019-05-16,56012.0,51344.0,34,189.99999999999915,0.0,25005.003503799453
2019-05-17,57337.99931335449,51748.00068664551,34,404.0006866455085,3514.999313354492,25409.00419044496
2019-05-20,60334.0,60334.0,28,2252.0,4259.0,27661.00419044496
2019-05-21,57507.0,57507.0,28,-2827.0000000000005,0.0,24834.00419044496
2019-05-22,59938.0,59938.0,28,2431.000000000001,0.0,27265.00419044496
2019-05-23,63444.0,63444.0,30,1880.999999999999,1625.0,29146.00419044496
2019-05-24,63630.0,63630.0,30,185.99999999999937,0.0,29332.00419044496
2019-05-28,63695.0,63695.0,30,65.00000000000057,0.0,29397.00419044496
2019-05-29,65099.0,65099.0,30,1404.0000000000007,0.0,30801.00419044496
2019-05-30,64420.0,64420.0,30,-679.0000000000023,0.0,30122.004190444957
2019-05-31,67069.0,67069.0,30,2649.0000000000014,0.0,32771.00419044496
2019-06-03,75230.0,75230.0,30,8161.000000000001,0.0,40932.00419044496
2019-06-04,67788.0,67788.0,30,-7442.000000000001,0.0,33490.00419044496
2019-06-05,68116.0,68116.0,30,327.99999999999886,0.0,33818.00419044496
2019-06-06,71918.0,68678.0,34,-1967.999999999999,5770.0,31850.00419044496
2019-06-07,69079.0,65259.0,34,-3418.999999999999,0.0,28431.00419044496
2019-06-10,67298.0,63278.0,34,-1980.9999999999986,0.0,26450.00419044496
2019-06-11,71985.0,64595.0,38,-713.0000000000023,5040.0,25737.004190444957
2019-06-12,72963.0,65499.0,42,632.9999999999991,2895.0,26370.004190444957
2019-06-13,68876.0,61606.0,40,-1822.999999999998,0.0,24547.00419044496
2019-06-14,67136.9995880127,63021.000411987305,40,1415.0004119873042,406.9995880126953,25962.004602432266
2019-06-17,64404.0,61286.0,38,-2141.9999999999995,1878.0,23820.004602432266
2019-06-18,61159.0,57565.0,40,-2304.0000000000023,1367.0,21516.004602432262
2019-06-19,61056.0,57290.0,38,13.000000000003268,0.0,21529.004602432266
2019-06-20,62096.0,55844.0,38,-1446.0000000000014,0.0,20083.004602432266
2019-06-21,59860.99855041504,55095.00144958496,38,-748.9985504150395,2044.998550415039,19334.006052017226
2019-06-24,58856.0,58254.0,36,603.9999999999998,1220.0,19938.006052017226
2019-06-25,59367.0,58707.0,34,1163.0,0.0,21101.006052017226
2019-06-26,59919.0,59463.0,34,756.0000000000008,0.0,21857.006052017226
2019-06-27,60222.0,59576.0,34,113.00000000000017,0.0,21970.006052017226
2019-06-28,58744.00001525879,58025.99998474121,34,-1550.0000152587888,359.000015258789,20420.006036758437
2019-07-01,56177.0,56177.0,32,-2208.0000000000005,0.0,18212.006036758437
2019-07-02,54721.0,54721.0,32,-1455.999999999999,0.0,16756.006036758437
2019-07-03,54721.0,54721.0,32,0.0,0.0,16756.006036758437
2019-07-05,51676.0,51676.0,32,-3045.000000000002,0.0,13711.006036758436
2019-07-08,53250.0,53250.0,32,1574.0000000000005,0.0,15285.006036758436
2019-07-09,54556.0,54556.0,32,1305.9999999999989,0.0,16591.006036758434
2019-07-10,66668.0,59348.0,40,-17.999999999997726,12130.0,16573.006036758437
2019-07-11,64748.0,56702.0,42,-2178.000000000001,468.0,14395.006036758437
2019-07-12,64893.0,56439.0,42,-262.9999999999983,0.0,14132.00603675844
2019-07-15,64262.0,55522.0,42,-917.000000000001,0.0,13215.006036758437
2019-07-16,62600.0,53834.0,42,-1688.0000000000023,0.0,11527.006036758436
2019-07-17,70390.0,56832.0,46,-897.0,9881.0,10630.006036758436
2019-07-18,124015.0,75005.0,54,-2926.999999999999,51334.0,7703.0060367584365
2019-07-19,122805.99977111816,73038.00022888184,54,-1966.9997711181607,8189.999771118164,5736.006265640276
2019-07-22,115659.0,83963.0,50,2128.9999999999986,606.0,7865.006265640275
2019-07-23,118333.0,82515.0,56,616.9999999999994,4975.0,8482.006265640275
2019-07-24,116121.0,79407.0,58,-801.9999999999998,30718.0,7680.006265640275
2019-07-25,83352.0,47422.0,52,-2823.0,0.0,4857.006265640275
2019-07-26,75135.00965881348,35094.99034118652,52,-12327.009658813475,17572.009658813477,-7470.0033931732
2019-07-29,69441.0,64881.0,44,12214.0,2652.0,4743.9966068268
2019-07-30,66782.0,62126.0,38,-102.99999999999994,1036.0,4640.9966068268
2019-07-31,64533.0,59663.0,36,-1426.9999999999995,0.0,3213.996606826801
2019-08-01,68621.0,64291.0,38,2273.0000000000014,2355.0,5486.996606826802
2019-08-02,70302.99948883057,65281.00051116943,38,990.0005111694325,2510.9994888305664,6476.997117996235
2019-08-05,73755.0,73755.0,30,5962.999999999999,0.0,12439.997117996234
2019-08-06,69007.0,69007.0,30,-4747.999999999996,0.0,7691.997117996238
2019-08-07,70663.0,69931.0,32,1289.9999999999989,366.0,8981.997117996236
2019-08-08,70776.0,65564.0,38,-4622.000000000003,4655.0,4359.997117996233
2019-08-09,72569.0,67311.0,38,1747.0,0.0,6106.997117996233
2019-08-12,74361.0,69209.0,38,1898.0000000000016,0.0,8004.997117996235
2019-08-13,69603.0,64735.0,38,-4474.0,299.0,3530.997117996235
2019-08-14,76896.0,71712.0,38,6591.999999999999,5202.0,10122.997117996234
2019-08-15,72063.0,66965.0,32,-229.00000000000017,0.0,9893.997117996234
2019-08-16,67252.00037384033,63635.99962615967,32,-3329.000373840331,1808.0003738403318,6564.996744155903
2019-08-19,67511.0,67511.0,30,-2278.0,4345.0,4286.996744155903
2019-08-20,67923.0,67923.0,30,411.9999999999998,0.0,4698.996744155903
2019-08-21,66974.0,66974.0,30,-949.0000000000014,0.0,3749.9967441559015
2019-08-22,68337.0,68337.0,30,1363.0000000000007,0.0,5112.996744155902
2019-08-23,72006.0,72006.0,30,3668.9999999999995,0.0,8781.996744155902
2019-08-26,70038.0,70038.0,30,-1968.0000000000005,0.0,6813.996744155902
2019-08-27,70440.0,70440.0,30,401.9999999999999,0.0,7215.996744155902
2019-08-28,70563.0,70563.0,30,123.00000000000074,0.0,7338.996744155903
2019-08-29,66656.0,66656.0,30,-3907.000000000001,0.0,3431.996744155902
2019-08-30,67362.0,67362.0,30,706.0000000000002,0.0,4137.996744155902
2019-09-03,67269.0,67269.0,30,-92.99999999999936,0.0,4044.9967441559024
2019-09-04,66502.0,66084.0,34,-1594.9999999999995,828.0,2449.996744155903
2019-09-05,68048.0,64256.0,36,-97.99999999999994,1730.0,2351.996744155903
2019-09-06,67616.0,63622.0,36,-633.9999999999992,0.0,1717.9967441559038
2019-09-09,66466.0,62534.0,36,-1088.0000000000027,0.0,629.9967441559011
2019-09-10,69226.0,62166.0,38,1192.0000000000005,1914.0,1821.9967441559015
2019-09-11,69286.0,62464.0,36,652.000000000002,2875.0,2473.996744155904
2019-09-12,65556.0,58810.0,34,-779.0000000000009,0.0,1694.996744155903
2019-09-13,62690.999588012695,59717.000411987305,34,907.000411987304,156.9995880126953,2601.9971561432067
2019-09-16,64387.0,61527.0,30,1653.0000000000005,1395.0,4254.997156143207
2019-09-17,61629.0,58669.0,28,-1462.9999999999993,0.0,2791.9971561432076
2019-09-18,61867.0,60859.0,28,2189.9999999999995,0.0,4981.997156143207
2019-09-19,61495.0,60113.0,30,-351.00000000000193,395.0,4630.997156143205
2019-09-20,63601.99963378906,62436.00036621094,30,2323.00036621094,208.9996337890625,6953.997522354144
2019-09-23,66957.0,66217.0,32,451.9999999999992,3120.0,7405.997522354143
2019-09-24,71642.0,70850.0,32,4633.0,0.0,12038.997522354144
2019-09-25,69351.0,68617.0,32,-2233.0000000000005,1448.0,9805.997522354144
2019-09-26,70388.0,69638.0,30,2468.9999999999964,0.0,12274.99752235414
2019-09-27,69942.00009155273,68583.99990844727,30,-1054.0000915527312,679.0000915527344,11220.99743080141
2019-09-30,67537.0,67537.0,28,-1725.9999999999989,0.0,9494.997430801412
2019-10-01,66272.0,66272.0,28,-1265.000000000001,0.0,8229.99743080141
2019-10-02,67172.0,67172.0,28,900.0000000000002,0.0,9129.99743080141
2019-10-03,68075.0,68075.0,28,903.0000000000008,0.0,10032.99743080141
2019-10-04,67539.0,67539.0,30,-1378.0000000000036,842.0,8654.997430801406
2019-10-07,67117.0,67117.0,30,-422.0000000000002,0.0,8232.997430801406
2019-10-08,69412.0,69412.0,30,2295.000000000003,0.0,10527.99743080141
2019-10-09,72612.0,64062.0,34,-1075.0000000000018,4275.0,9452.997430801408
2019-10-10,72156.0,62926.0,34,-1135.9999999999968,0.0,8316.997430801412
2019-10-11,72074.0,62834.0,34,-92.00000000000182,0.0,8224.99743080141
2019-10-14,71349.0,62199.0,34,-635.0000000000006,0.0,7589.997430801409
2019-10-15,72104.0,62254.0,34,55.000000000001194,15026.0,7644.99743080141
2019-10-16,57368.0,43362.0,34,-1018.0000000000022,2848.0,6626.997430801408
2019-10-17,63867.0,36763.0,38,1251.0000000000005,7850.0,7877.997430801408
2019-10-18,64294.00050354004,39821.99949645996,38,3058.9994964599628,972.0005035400391,10936.99692726137
2019-10-21,71476.0,39354.0,42,-1508.000000000003,11668.0,9428.996927261367
2019-10-22,74774.0,39992.0,44,1485.9999999999995,4596.0,10914.996927261367
2019-10-23,73628.0,36932.0,42,1858.0000000000016,25388.0,12772.996927261369
2019-10-24,50283.0,10627.0,38,-2087.0000000000005,0.0,10685.996927261369
2019-10-25,54146.004554748535,13593.995445251465,42,1501.9954452514648,26474.004554748535,12187.992372512834
2019-10-28,58854.0,36440.0,38,-1368.0000000000014,27731.0,10819.992372512832
2019-10-29,47647.0,36843.0,34,3619.000000000001,3253.0,14438.992372512832
2019-10-30,45939.0,34389.0,36,176.99999999999812,1578.0,14615.99237251283
2019-10-31,44682.0,34670.0,36,281.0000000000011,1749.0,14896.992372512832
2019-11-01,44211.99890136719,30754.001098632812,34,-2166.9989013671875,5601.9989013671875,12729.993471145644
2019-11-04,41241.0,38429.0,28,2072.9999999999995,0.0,14802.993471145644
2019-11-05,41679.0,38493.0,30,234.00000000000057,1270.0,15036.993471145644
2019-11-06,39806.0,35730.0,30,-1414.9999999999995,248.0,13621.993471145644
2019-11-07,42508.0,33460.0,34,-452.0000000000002,1818.0,13169.993471145644
2019-11-08,48250.000244140625,38519.999755859375,38,204.9997558593742,7474.000244140625,13374.99322700502
2019-11-11,44726.0,40404.0,34,-734.9999999999998,0.0,12639.99322700502
2019-11-12,44645.0,40441.0,34,36.999999999998664,259.0,12676.993227005018
2019-11-13,43900.0,39844.0,32,-337.99999999999744,4848.0,12338.99322700502
2019-11-14,38969.0,34337.0,30,-659.0000000000013,0.0,11679.993227005018
2019-11-15,37881.99935913086,34688.00064086914,30,351.00064086914153,1596.9993591308594,12030.99386787416
2019-11-18,40344.0,40344.0,24,898.9999999999994,3160.0,12929.99386787416
2019-11-19,54335.0,54335.0,26,-9.000000000001137,14000.0,12920.993867874158
2019-11-20,53093.0,53093.0,26,-1241.999999999999,0.0,11678.99386787416
2019-11-21,54222.0,54222.0,26,1128.9999999999986,0.0,12807.993867874158
2019-11-22,53041.0,53041.0,26,-1180.999999999999,0.0,11626.99386787416
2019-11-25,53968.0,53968.0,26,927.0000000000007,0.0,12553.99386787416
2019-11-26,52974.0,52974.0,26,-994.0000000000002,0.0,11559.99386787416
2019-11-27,55428.0,55428.0,26,2454.000000000001,0.0,14013.99386787416
2019-11-29,55428.0,55428.0,26,0.0,0.0,14013.99386787416
2019-12-02,51079.0,51079.0,26,-4349.0,0.0,9664.99386787416
2019-12-03,52312.0,52312.0,26,1233.0,0.0,10897.99386787416
2019-12-04,53130.0,53130.0,28,98.0000000000003,720.0,10995.99386787416
2019-12-05,61842.0,55432.0,38,616.0,8096.0,11611.99386787416
2019-12-06,62865.0,56195.0,38,763.0000000000001,0.0,12374.99386787416
2019-12-09,71211.0,64757.0,40,-383.0000000000003,8945.0,11991.99386787416
2019-12-10,70975.0,64719.0,40,-38.00000000000105,0.0,11953.993867874158
2019-12-11,72943.0,65477.0,44,189.0000000000006,6954.0,12142.993867874158
2019-12-12,67898.0,60128.0,38,233.99999999999966,0.0,12376.993867874158
2019-12-13,64426.000228881836,58869.999771118164,38,-1258.0002288818366,2385.000228881836,11118.993638992322
2019-12-16,65733.0,64831.0,32,3576.0000000000014,0.0,14694.993638992324
2019-12-17,65452.0,64600.0,32,-230.99999999999818,414.0,14463.993638992326
2019-12-18,66733.0,65801.0,30,1614.9999999999977,0.0,16078.993638992324
2019-12-19,74071.0,73147.0,32,3035.9999999999995,4310.0,19114.993638992324
2019-12-20,73247.0001373291,72234.9998626709,32,-912.0001373291022,506.00013732910156,18202.993501663223
2019-12-23,84760.0,84760.0,38,1400.0000000000018,10619.0,19602.993501663223
2019-12-24,83921.0,83921.0,38,-839.0000000000006,0.0,18763.993501663223
2019-12-26,89852.0,89852.0,38,5931.0,0.0,24694.993501663223
2019-12-27,89049.0,89049.0,38,-803.0000000000016,0.0,23891.993501663223
2019-12-30,82793.0,82793.0,38,-6255.999999999997,0.0,17635.993501663226
2019-12-31,83270.0,83270.0,38,476.99999999999807,0.0,18112.993501663223
2020-01-02,92036.0,92036.0,38,8766.000000000002,0.0,26878.993501663223
2020-01-03,88928.0,88928.0,38,-3108.0000000000005,0.0,23770.993501663223
2020-01-06,95406.0,95406.0,38,6477.999999999998,0.0,30248.993501663223
2020-01-07,96647.0,96647.0,38,1241.0000000000007,0.0,31489.993501663223
2020-01-08,99841.0,99841.0,38,3194.0000000000005,0.0,34683.99350166322
2020-01-09,101766.0,101766.0,38,1925.0,0.0,36608.99350166322
2020-01-10,100516.0,100516.0,38,-1250.0000000000007,0.0,35358.99350166322
2020-01-13,110176.0,110176.0,38,9660.000000000002,0.0,45018.99350166322
2020-01-14,111194.0,105614.0,40,-1772.0000000000032,2790.0,43246.99350166322
2020-01-15,108826.0,103456.0,40,-2158.0000000000005,0.0,41088.99350166322
2020-01-16,111432.0,105636.0,44,1738.0000000000023,998.0,42826.99350166322
