ticker,earn_dt,next_earn,entry_dt,short_exp,long_exp,spot,strike,short_call,short_put,long_call,long_put
ASML,2020-01-22,2020-04-15,2020-01-15,2020-01-24,2020-04-17,300.0799865722656,300.0,ASML  200124C00300000,ASML  200124P00300000,ASML  200417C00300000,ASML  200417P00300000
ASML,2020-04-15,2020-07-15,2020-04-08,2020-04-17,2020-07-17,278.5799865722656,280.0,ASML  200417C00280000,ASML  200417P00280000,ASML  200717C00280000,ASML  200717P00280000
ASML,2020-07-15,2020-10-14,2020-07-08,2020-07-17,2020-10-16,391.92999267578125,390.0,ASML  200717C00390000,ASML  200717P00390000,ASML  201016C00390000,ASML  201016P00390000
ASML,2020-10-14,2021-01-20,2020-10-07,2020-10-16,2021-02-19,375.79998779296875,380.0,ASML  201016C00380000,ASML  201016P00380000,ASML  210219C00380000,ASML  210219P00380000
ASML,2021-01-20,2021-04-21,2021-01-13,2021-01-22,2021-05-21,514.0599975585938,525.0,ASML  210122C00525000,ASML  210122P00525000,ASML  210521C00525000,ASML  210521P00525000
ASML,2021-04-21,2021-07-21,2021-04-14,2021-04-23,2021-08-20,630.989990234375,625.0,ASML  210423C00625000,ASML  210423P00625000,ASML  210820C00625000,ASML  210820P00625000
ASML,2021-07-21,2021-10-20,2021-07-14,2021-07-23,2021-11-19,716.510009765625,725.0,ASML  210723C00725000,ASML  210723P00725000,ASML  211119C00725000,ASML  211119P00725000
ASML,2021-10-20,2022-01-19,2021-10-13,2021-10-22,2022-01-21,744.4199829101562,750.0,ASML  211022C00750000,ASML  211022P00750000,ASML  220121C00750000,ASML  220121P00750000
ASML,2022-01-19,2022-04-20,2022-01-12,2022-01-21,2022-05-20,742.1699829101562,750.0,ASML  220121C00750000,ASML  220121P00750000,ASML  220520C00750000,ASML  220520P00750000
ASML,2022-04-20,2022-07-20,2022-04-13,2022-04-22,2022-08-19,612.760009765625,625.0,ASML  220422C00625000,ASML  220422P00625000,ASML  220819C00625000,ASML  220819P00625000
ASML,2022-07-20,2022-10-19,2022-07-13,2022-07-22,2022-10-21,447.010009765625,450.0,ASML  220722C00450000,ASML  220722P00450000,ASML  221021C00450000,ASML  221021P00450000
ASML,2022-10-19,2023-01-25,2022-10-12,2022-10-21,2023-02-17,398.3299865722656,400.0,ASML  221021C00400000,ASML  221021P00400000,ASML  230217C00400000,ASML  230217P00400000
ASML,2023-01-25,2023-04-19,2023-01-18,2023-01-27,2023-04-21,652.2899780273438,650.0,ASML  230127C00650000,ASML  230127P00650000,ASML  230421C00650000,ASML  230421P00650000
ASML,2023-04-19,2023-07-19,2023-04-12,2023-04-21,2023-07-21,654.6599731445312,650.0,ASML  230421C00650000,ASML  230421P00650000,ASML  230721C00650000,ASML  230721P00650000
ASML,2023-07-19,2023-10-18,2023-07-12,2023-07-21,2023-10-20,724.8599853515625,725.0,ASML  230721C00725000,ASML  230721P00725000,ASML  231020C00725000,ASML  231020P00725000
ASML,2023-10-18,2024-01-24,2023-10-11,2023-10-20,2024-02-16,606.1900024414062,600.0,ASML  231020C00600000,ASML  231020P00600000,ASML  240216C00600000,ASML  240216P00600000
ASML,2024-01-24,2024-04-17,2024-01-17,2024-01-26,2024-04-19,712.27001953125,700.0,ASML  240126C00700000,ASML  240126P00700000,ASML  240419C00700000,ASML  240419P00700000
ASML,2024-04-17,2024-07-17,2024-04-10,2024-04-19,2024-07-19,974.6099853515625,975.0,ASML  240419C00975000,ASML  240419P00975000,ASML  240719C00975000,ASML  240719P00975000
ASML,2024-07-17,2024-10-15,2024-07-10,2024-07-19,2024-10-18,1098.949951171875,1100.0,ASML  240719C01100000,ASML  240719P01100000,ASML  241018C01100000,ASML  241018P01100000
ASML,2024-10-15,2025-01-29,2024-10-08,2024-10-18,2025-02-21,824.260009765625,825.0,ASML  241018C00825000,ASML  241018P00825000,ASML  250221C00825000,ASML  250221P00825000
ASML,2025-01-29,2025-04-16,2025-01-22,2025-01-31,2025-04-18,766.7100219726562,775.0,ASML  250131C00775000,ASML  250131P00775000,ASML  250418C00775000,ASML  250418P00775000
ASML,2025-04-16,2025-07-16,2025-04-09,2025-04-18,2025-07-18,687.260009765625,675.0,ASML  250418C00675000,ASML  250418P00675000,ASML  250718C00675000,ASML  250718P00675000
ASML,2025-07-16,2025-10-15,2025-07-09,2025-07-18,2025-10-17,799.8300170898438,800.0,ASML  250718C00800000,ASML  250718P00800000,ASML  251017C00800000,ASML  251017P00800000
ASML,2025-10-15,2026-01-28,2025-10-08,2025-10-17,2026-02-20,987.8099975585938,1000.0,ASML  251017C01000000,ASML  251017P01000000,ASML  260220C01000000,ASML  260220P01000000
ASML,2026-01-28,2026-04-15,2026-01-21,2026-01-30,2026-04-17,1360.0899658203125,1350.0,ASML  260130C01350000,ASML  260130P01350000,ASML  260417C01350000,ASML  260417P01350000
ASML,2026-04-15,2026-07-15,2026-04-08,2026-04-17,2026-07-17,1421.050048828125,1400.0,ASML  260417C01400000,ASML  260417P01400000,ASML  260717C01400000,ASML  260717P01400000
AVGO,2016-03-03,2016-06-02,2016-02-25,2016-03-04,2016-06-17,132.46999740600586,130.0,AVGO  160304C00130000,AVGO  160304P00130000,AVGO  160617C00130000,AVGO  160617P00130000
AVGO,2016-06-02,2016-09-01,2016-05-26,2016-06-03,2016-09-16,153.02000045776367,155.0,AVGO  160603C00155000,AVGO  160603P00155000,AVGO  160916C00155000,AVGO  160916P00155000
AVGO,2016-09-01,2016-12-08,2016-08-25,2016-09-02,2016-12-16,176.04000091552734,175.0,AVGO  160902C00175000,AVGO  160902P00175000,AVGO  161216C00175000,AVGO  161216P00175000
AVGO,2016-12-08,2017-03-01,2016-12-01,2016-12-09,2017-03-17,162.7899932861328,165.0,AVGO  161209C00165000,AVGO  161209P00165000,AVGO  170317C00165000,AVGO  170317P00165000
AVGO,2017-03-01,2017-06-01,2017-02-22,2017-03-03,2017-06-16,214.16000366210938,210.0,AVGO  170303C00210000,AVGO  170303P00210000,AVGO  170616C00210000,AVGO  170616P00210000
AVGO,2017-06-01,2017-08-24,2017-05-25,2017-06-02,2017-09-15,240.86000442504883,240.0,AVGO  170602C00240000,AVGO  170602P00240000,AVGO  170915C00240000,AVGO  170915P00240000
AVGO,2017-08-24,2017-12-06,2017-08-17,2017-08-25,2017-12-15,246.9499969482422,250.0,AVGO  170825C00250000,AVGO  170825P00250000,AVGO  171215C00250000,AVGO  171215P00250000
AVGO,2017-12-06,2018-03-15,2017-11-29,2017-12-08,2018-03-16,271.49999618530273,270.0,AVGO  171208C00270000,AVGO  171208P00270000,AVGO  180316C00270000,AVGO  180316P00270000
AVGO,2018-03-15,2018-06-07,2018-03-08,2018-03-16,2018-06-15,246.9499969482422,250.0,AVGO  180316C00250000,AVGO  180316P00250000,AVGO  180615C00250000,AVGO  180615P00250000
AVGO,2018-06-07,2018-09-06,2018-05-31,2018-06-08,2018-09-21,252.07000732421875,250.0,AVGO  180608C00250000,AVGO  180608P00250000,AVGO  180921C00250000,AVGO  180921P00250000
AVGO,2018-09-06,2018-12-06,2018-08-30,2018-09-07,2018-12-21,216.65000915527344,220.0,AVGO  180907C00220000,AVGO  180907P00220000,AVGO  181221C00220000,AVGO  181221P00220000
AVGO,2018-12-06,2019-03-14,2018-11-29,2018-12-07,2019-03-15,235.77999114990234,240.0,AVGO  181207C00240000,AVGO  181207P00240000,AVGO  190315C00240000,AVGO  190315P00240000
AVGO,2019-03-14,2019-06-13,2019-03-07,2019-03-15,2019-06-21,265.51000595092773,270.0,AVGO  190315C00270000,AVGO  190315P00270000,AVGO  190621C00270000,AVGO  190621P00270000
AVGO,2019-06-13,2019-09-12,2019-06-06,2019-06-14,2019-09-20,272.7899932861328,270.0,AVGO  190614C00270000,AVGO  190614P00270000,AVGO  190920C00270000,AVGO  190920P00270000
AVGO,2019-09-12,2019-12-12,2019-09-05,2019-09-13,2019-12-20,291.01999282836914,290.0,AVGO  190913C00290000,AVGO  190913P00290000,AVGO  191220C00290000,AVGO  191220P00290000
AVGO,2019-12-12,2020-03-12,2019-12-05,2019-12-13,2020-03-20,311.1899948120117,310.0,AVGO  191213C00310000,AVGO  191213P00310000,AVGO  200320C00310000,AVGO  200320P00310000
AVGO,2020-03-12,2020-06-04,2020-03-05,2020-03-13,2020-06-19,274.0399932861328,270.0,AVGO  200313C00270000,AVGO  200313P00270000,AVGO  200619C00270000,AVGO  200619P00270000
AVGO,2020-06-04,2020-09-03,2020-05-28,2020-06-05,2020-09-18,283.1399917602539,280.0,AVGO  200605C00280000,AVGO  200605P00280000,AVGO  200918C00280000,AVGO  200918P00280000
AVGO,2020-09-03,2020-12-10,2020-08-27,2020-09-04,2020-12-18,339.1400146484375,340.0,AVGO  200904C00340000,AVGO  200904P00340000,AVGO  201218C00340000,AVGO  201218P00340000
AVGO,2020-12-10,2021-03-04,2020-12-03,2020-12-11,2021-03-19,399.7999954223633,400.0,AVGO  201211C00400000,AVGO  201211P00400000,AVGO  210319C00400000,AVGO  210319P00400000
AVGO,2021-03-04,2021-06-03,2021-02-25,2021-03-05,2021-06-18,457.15999603271484,460.0,AVGO  210305C00460000,AVGO  210305P00460000,AVGO  210618C00460000,AVGO  210618P00460000
AVGO,2021-06-03,2021-09-02,2021-05-27,2021-06-04,2021-09-17,467.68001556396484,470.0,AVGO  210604C00470000,AVGO  210604P00470000,AVGO  210917C00470000,AVGO  210917P00470000
AVGO,2021-09-02,2021-12-09,2021-08-26,2021-09-03,2021-12-17,485.7400131225586,490.0,AVGO  210903C00490000,AVGO  210903P00490000,AVGO  211217C00490000,AVGO  211217P00490000
AVGO,2021-12-09,2022-03-03,2021-12-02,2021-12-10,2022-03-18,552.4499893188477,550.0,AVGO  211210C00550000,AVGO  211210P00550000,AVGO  220318C00550000,AVGO  220318P00550000
AVGO,2022-03-03,2022-05-26,2022-02-24,2022-03-04,2022-06-17,580.0,575.0,AVGO  220304C00575000,AVGO  220304P00575000,AVGO  220617C00575000,AVGO  220617P00575000
AVGO,2022-05-26,2022-09-01,2022-05-19,2022-05-27,2022-09-16,546.2099838256836,550.0,AVGO  220527C00550000,AVGO  220527P00550000,AVGO  220916C00550000,AVGO  220916P00550000
AVGO,2022-09-01,2022-12-08,2022-08-25,2022-09-02,2022-12-16,550.1300048828125,550.0,AVGO  220902C00550000,AVGO  220902P00550000,AVGO  221216C00550000,AVGO  221216P00550000
AVGO,2022-12-08,2023-03-02,2022-12-01,2022-12-09,2023-03-17,550.7500076293945,550.0,AVGO  221209C00550000,AVGO  221209P00550000,AVGO  230317C00550000,AVGO  230317P00550000
AVGO,2023-03-02,2023-06-01,2023-02-23,2023-03-03,2023-06-16,583.8000106811523,575.0,AVGO  230303C00575000,AVGO  230303P00575000,AVGO  230616C00575000,AVGO  230616P00575000
AVGO,2023-06-01,2023-08-31,2023-05-25,2023-06-02,2023-09-15,728.7999725341797,725.0,AVGO  230602C00725000,AVGO  230602P00725000,AVGO  230915C00725000,AVGO  230915P00725000
AVGO,2023-08-31,2023-12-07,2023-08-24,2023-09-01,2023-12-15,854.4599914550781,850.0,AVGO  230901C00850000,AVGO  230901P00850000,AVGO  231215C00850000,AVGO  231215P00850000
AVGO,2023-12-07,2024-03-07,2023-11-30,2023-12-08,2024-03-15,925.72998046875,925.0,AVGO  231208C00925000,AVGO  231208P00925000,AVGO  240315C00925000,AVGO  240315P00925000
AVGO,2024-03-07,2024-06-12,2024-02-29,2024-03-08,2024-06-21,1300.4899597167969,1300.0,AVGO  240308C01300000,AVGO  240308P01300000,AVGO  240621C01300000,AVGO  240621P01300000
AVGO,2024-06-12,2024-09-05,2024-06-05,2024-06-14,2024-09-20,1413.0900573730469,1400.0,AVGO  240614C01400000,AVGO  240614P01400000,AVGO  240920C01400000,AVGO  240920P01400000
AVGO,2024-09-05,2024-12-12,2024-08-29,2024-09-06,2024-12-20,156.92999267578125,155.0,AVGO  240906C00155000,AVGO  240906P00155000,AVGO  241220C00155000,AVGO  241220P00155000
AVGO,2024-12-12,2025-03-06,2024-12-05,2024-12-13,2025-03-21,170.47000122070312,170.0,AVGO  241213C00170000,AVGO  241213P00170000,AVGO  250321C00170000,AVGO  250321P00170000
AVGO,2025-03-06,2025-06-05,2025-02-27,2025-03-07,2025-06-20,197.8000030517578,200.0,AVGO  250307C00200000,AVGO  250307P00200000,AVGO  250620C00200000,AVGO  250620P00200000
AVGO,2025-06-05,2025-09-04,2025-05-29,2025-06-06,2025-09-19,241.97000122070312,240.0,AVGO  250606C00240000,AVGO  250606P00240000,AVGO  250919C00240000,AVGO  250919P00240000
AVGO,2025-09-04,2025-12-11,2025-08-28,2025-09-05,2025-12-19,308.6499938964844,310.0,AVGO  250905C00310000,AVGO  250905P00310000,AVGO  251219C00310000,AVGO  251219P00310000
AVGO,2025-12-11,2026-03-04,2025-12-04,2025-12-12,2026-03-20,381.0299987792969,380.0,AVGO  251212C00380000,AVGO  251212P00380000,AVGO  260320C00380000,AVGO  260320P00380000
AVGO,2026-03-04,2026-06-03,2026-02-25,2026-03-06,2026-06-19,332.30999755859375,330.0,AVGO  260306C00330000,AVGO  260306P00330000,AVGO  260619C00330000,AVGO  260619P00330000
BABA,2016-01-28,2016-05-05,2016-01-21,2016-01-29,2016-05-20,70.72000122070312,70.0,BABA  160129C00070000,BABA  160129P00070000,BABA  160520C00070000,BABA  160520P00070000
BABA,2016-05-05,2016-08-11,2016-04-28,2016-05-06,2016-08-19,76.4000015258789,75.0,BABA  160506C00075000,BABA  160506P00075000,BABA  160819C00075000,BABA  160819P00075000
BABA,2016-08-11,2016-11-02,2016-08-04,2016-08-12,2016-11-18,84.75,85.0,BABA  160812C00085000,BABA  160812P00085000,BABA  161118C00085000,BABA  161118P00085000
BABA,2016-11-02,2017-01-24,2016-10-26,2016-11-04,2017-02-17,102.77999877929688,105.0,BABA  161104C00105000,BABA  161104P00105000,BABA  170217C00105000,BABA  170217P00105000
BABA,2017-01-24,2017-05-18,2017-01-17,2017-01-27,2017-05-19,96.12000274658203,95.0,BABA  170127C00095000,BABA  170127P00095000,BABA  170519C00095000,BABA  170519P00095000
BABA,2017-05-18,2017-08-17,2017-05-11,2017-05-19,2017-08-18,120.16000366210938,120.0,BABA  170519C00120000,BABA  170519P00120000,BABA  170818C00120000,BABA  170818P00120000
BABA,2017-08-17,2017-11-02,2017-08-10,2017-08-18,2017-11-17,151.77000427246094,150.0,BABA  170818C00150000,BABA  170818P00150000,BABA  171117C00150000,BABA  171117P00150000
BABA,2017-11-02,2018-02-01,2017-10-26,2017-11-03,2018-02-16,170.32000732421875,170.0,BABA  171103C00170000,BABA  171103P00170000,BABA  180216C00170000,BABA  180216P00170000
BABA,2018-02-01,2018-05-04,2018-01-25,2018-02-02,2018-05-18,198.3300018310547,200.0,BABA  180202C00200000,BABA  180202P00200000,BABA  180518C00200000,BABA  180518P00200000
BABA,2018-05-04,2018-08-23,2018-04-27,2018-05-11,2018-09-21,177.16000366210938,175.0,BABA  180511C00175000,BABA  180511P00175000,BABA  180921C00175000,BABA  180921P00175000
BABA,2018-08-23,2018-11-02,2018-08-16,2018-08-24,2018-11-16,171.99000549316406,170.0,BABA  180824C00170000,BABA  180824P00170000,BABA  181116C00170000,BABA  181116P00170000
BABA,2018-11-02,2019-01-30,2018-10-26,2018-11-09,2019-02-15,142.8699951171875,145.0,BABA  181109C00145000,BABA  181109P00145000,BABA  190215C00145000,BABA  190215P00145000
BABA,2019-01-30,2019-05-15,2019-01-23,2019-02-01,2019-05-17,152.02999877929688,150.0,BABA  190201C00150000,BABA  190201P00150000,BABA  190517C00150000,BABA  190517P00150000
BABA,2019-05-15,2019-08-15,2019-05-08,2019-05-17,2019-08-16,179.58999633789062,180.0,BABA  190517C00180000,BABA  190517P00180000,BABA  190816C00180000,BABA  190816P00180000
BABA,2019-08-15,2019-11-01,2019-08-08,2019-08-16,2019-11-15,162.22000122070312,160.0,BABA  190816C00160000,BABA  190816P00160000,BABA  191115C00160000,BABA  191115P00160000
BABA,2019-11-01,2020-02-13,2019-10-25,2019-11-08,2020-02-21,174.30999755859375,175.0,BABA  191108C00175000,BABA  191108P00175000,BABA  200221C00175000,BABA  200221P00175000
BABA,2020-02-13,2020-05-22,2020-02-06,2020-02-14,2020-06-19,220.89999389648438,220.0,BABA  200214C00220000,BABA  200214P00220000,BABA  200619C00220000,BABA  200619P00220000
BABA,2020-05-22,2020-08-20,2020-05-15,2020-05-29,2020-08-21,203.67999267578125,200.0,BABA  200529C00200000,BABA  200529P00200000,BABA  200821C00200000,BABA  200821P00200000
BABA,2020-08-20,2020-11-05,2020-08-13,2020-08-21,2020-11-20,253.72000122070312,250.0,BABA  200821C00250000,BABA  200821P00250000,BABA  201120C00250000,BABA  201120P00250000
BABA,2020-11-05,2021-02-02,2020-10-29,2020-11-06,2021-02-19,312.55999755859375,310.0,BABA  201106C00310000,BABA  201106P00310000,BABA  210219C00310000,BABA  210219P00310000
BABA,2021-02-02,2021-05-13,2021-01-26,2021-02-05,2021-05-21,265.9200134277344,270.0,BABA  210205C00270000,BABA  210205P00270000,BABA  210521C00270000,BABA  210521P00270000
BABA,2021-05-13,2021-08-03,2021-05-06,2021-05-14,2021-08-20,226.4199981689453,230.0,BABA  210514C00230000,BABA  210514P00230000,BABA  210820C00230000,BABA  210820P00230000
BABA,2021-08-03,2021-11-18,2021-07-27,2021-08-06,2021-11-19,186.07000732421875,185.0,BABA  210806C00185000,BABA  210806P00185000,BABA  211119C00185000,BABA  211119P00185000
BABA,2021-11-18,2022-02-24,2021-11-11,2021-11-19,2022-03-18,167.85000610351562,170.0,BABA  211119C00170000,BABA  211119P00170000,BABA  220318C00170000,BABA  220318P00170000
BABA,2022-02-24,2022-05-26,2022-02-17,2022-02-25,2022-06-17,124.43000030517578,125.0,BABA  220225C00125000,BABA  220225P00125000,BABA  220617C00125000,BABA  220617P00125000
BABA,2022-05-26,2022-08-04,2022-05-19,2022-05-27,2022-08-19,87.69000244140625,90.0,BABA  220527C00090000,BABA  220527P00090000,BABA  220819C00090000,BABA  220819P00090000
BABA,2022-08-04,2022-11-17,2022-07-28,2022-08-05,2022-11-18,100.55000305175781,100.0,BABA  220805C00100000,BABA  220805P00100000,BABA  221118C00100000,BABA  221118P00100000
BABA,2022-11-17,2023-02-23,2022-11-10,2022-11-18,2023-03-17,69.7699966430664,70.0,BABA  221118C00070000,BABA  221118P00070000,BABA  230317C00070000,BABA  230317P00070000
BABA,2023-02-23,2023-05-18,2023-02-16,2023-02-24,2023-05-19,103.11000061035156,105.0,BABA  230224C00105000,BABA  230224P00105000,BABA  230519C00105000,BABA  230519P00105000
BABA,2023-05-18,2023-08-10,2023-05-11,2023-05-19,2023-08-18,87.88999938964844,90.0,BABA  230519C00090000,BABA  230519P00090000,BABA  230818C00090000,BABA  230818P00090000
BABA,2023-08-10,2023-11-16,2023-08-03,2023-08-11,2023-11-17,97.58000183105469,100.0,BABA  230811C00100000,BABA  230811P00100000,BABA  231117C00100000,BABA  231117P00100000
BABA,2023-11-16,2024-02-07,2023-11-09,2023-11-17,2024-02-16,82.7300033569336,85.0,BABA  231117C00085000,BABA  231117P00085000,BABA  240216C00085000,BABA  240216P00085000
BABA,2024-02-07,2024-05-14,2024-01-31,2024-02-09,2024-05-17,72.16999816894531,70.0,BABA  240209C00070000,BABA  240209P00070000,BABA  240517C00070000,BABA  240517P00070000
BABA,2024-05-14,2024-08-15,2024-05-07,2024-05-17,2024-08-16,79.37000274658203,80.0,BABA  240517C00080000,BABA  240517P00080000,BABA  240816C00080000,BABA  240816P00080000
BABA,2024-08-15,2024-11-15,2024-08-08,2024-08-16,2024-12-20,80.30999755859375,80.0,BABA  240816C00080000,BABA  240816P00080000,BABA  241220C00080000,BABA  241220P00080000
BABA,2024-11-15,2025-02-20,2024-11-08,2024-11-22,2025-02-21,94.19000244140625,95.0,BABA  241122C00095000,BABA  241122P00095000,BABA  250221C00095000,BABA  250221P00095000
BABA,2025-02-20,2025-05-15,2025-02-13,2025-02-21,2025-05-16,119.54000091552734,120.0,BABA  250221C00120000,BABA  250221P00120000,BABA  250516C00120000,BABA  250516P00120000
BABA,2025-05-15,2025-08-29,2025-05-08,2025-05-16,2025-09-19,125.79000091552734,125.0,BABA  250516C00125000,BABA  250516P00125000,BABA  250919C00125000,BABA  250919P00125000
BABA,2025-08-29,2025-11-25,2025-08-22,2025-09-05,2025-12-19,122.94000244140625,125.0,BABA  250905C00125000,BABA  250905P00125000,BABA  251219C00125000,BABA  251219P00125000
BABA,2025-11-25,2026-03-19,2025-11-18,2025-11-28,2026-03-20,159.72000122070312,160.0,BABA  251128C00160000,BABA  251128P00160000,BABA  260320C00160000,BABA  260320P00160000
BABA,2026-03-19,2026-05-13,2026-03-12,2026-03-20,2026-05-15,134.1999969482422,135.0,BABA  260320C00135000,BABA  260320P00135000,BABA  260515C00135000,BABA  260515P00135000
CSCO,2016-02-10,2016-05-18,2016-02-03,2016-02-12,2016-05-20,23.100000381469727,23.0,CSCO  160212C00023000,CSCO  160212P00023000,CSCO  160520C00023000,CSCO  160520P00023000
CSCO,2016-05-18,2016-08-17,2016-05-11,2016-05-20,2016-08-19,26.700000762939453,27.5,CSCO  160520C00027500,CSCO  160520P00027500,CSCO  160819C00027500,CSCO  160819P00027500
CSCO,2016-08-17,2016-11-16,2016-08-10,2016-08-19,2016-11-18,30.850000381469727,30.0,CSCO  160819C00030000,CSCO  160819P00030000,CSCO  161118C00030000,CSCO  161118P00030000
CSCO,2016-11-16,2017-02-15,2016-11-09,2016-11-18,2017-02-17,31.360000610351562,32.5,CSCO  161118C00032500,CSCO  161118P00032500,CSCO  170217C00032500,CSCO  170217P00032500
CSCO,2017-02-15,2017-05-17,2017-02-08,2017-02-17,2017-05-19,31.270000457763672,32.5,CSCO  170217C00032500,CSCO  170217P00032500,CSCO  170519C00032500,CSCO  170519P00032500
CSCO,2017-05-17,2017-08-16,2017-05-10,2017-05-19,2017-08-18,33.7400016784668,32.5,CSCO  170519C00032500,CSCO  170519P00032500,CSCO  170818C00032500,CSCO  170818P00032500
CSCO,2017-08-16,2017-11-15,2017-08-09,2017-08-18,2017-11-17,31.6200008392334,32.5,CSCO  170818C00032500,CSCO  170818P00032500,CSCO  171117C00032500,CSCO  171117P00032500
CSCO,2017-11-15,2018-02-14,2017-11-08,2017-11-17,2018-02-16,34.5,35.0,CSCO  171117C00035000,CSCO  171117P00035000,CSCO  180216C00035000,CSCO  180216P00035000
CSCO,2018-02-14,2018-05-16,2018-02-07,2018-02-16,2018-05-18,40.34000015258789,40.0,CSCO  180216C00040000,CSCO  180216P00040000,CSCO  180518C00040000,CSCO  180518P00040000
CSCO,2018-05-16,2018-08-15,2018-05-09,2018-05-18,2018-08-17,46.040000915527344,45.0,CSCO  180518C00045000,CSCO  180518P00045000,CSCO  180817C00045000,CSCO  180817P00045000
CSCO,2018-08-15,2018-11-14,2018-08-08,2018-08-17,2018-11-16,43.84000015258789,45.0,CSCO  180817C00045000,CSCO  180817P00045000,CSCO  181116C00045000,CSCO  181116P00045000
CSCO,2018-11-14,2019-02-13,2018-11-07,2018-11-16,2019-02-15,47.900001525878906,47.5,CSCO  181116C00047500,CSCO  181116P00047500,CSCO  190215C00047500,CSCO  190215P00047500
CSCO,2019-02-13,2019-05-15,2019-02-06,2019-02-15,2019-05-17,47.47999954223633,47.5,CSCO  190215C00047500,CSCO  190215P00047500,CSCO  190517C00047500,CSCO  190517P00047500
CSCO,2019-05-15,2019-08-14,2019-05-08,2019-05-17,2019-08-16,53.470001220703125,55.0,CSCO  190517C00055000,CSCO  190517P00055000,CSCO  190816C00055000,CSCO  190816P00055000
CSCO,2019-08-14,2019-11-13,2019-08-07,2019-08-16,2019-11-15,52.34000015258789,50.0,CSCO  190816C00050000,CSCO  190816P00050000,CSCO  191115C00050000,CSCO  191115P00050000
CSCO,2019-11-13,2020-02-12,2019-11-06,2019-11-15,2020-02-21,48.27000045776367,47.5,CSCO  191115C00047500,CSCO  191115P00047500,CSCO  200221C00047500,CSCO  200221P00047500
CSCO,2020-02-12,2020-05-13,2020-02-05,2020-02-14,2020-05-15,48.45000076293945,47.5,CSCO  200214C00047500,CSCO  200214P00047500,CSCO  200515C00047500,CSCO  200515P00047500
CSCO,2020-05-13,2020-08-12,2020-05-06,2020-05-15,2020-08-21,41.150001525878906,40.0,CSCO  200515C00040000,CSCO  200515P00040000,CSCO  200821C00040000,CSCO  200821P00040000
CSCO,2020-08-12,2020-11-12,2020-08-05,2020-08-14,2020-11-20,47.33000183105469,47.5,CSCO  200814C00047500,CSCO  200814P00047500,CSCO  201120C00047500,CSCO  201120P00047500
CSCO,2020-11-12,2021-02-09,2020-11-05,2020-11-13,2021-02-19,37.22999954223633,37.5,CSCO  201113C00037500,CSCO  201113P00037500,CSCO  210219C00037500,CSCO  210219P00037500
CSCO,2021-02-09,2021-05-19,2021-02-02,2021-02-12,2021-05-21,45.83000183105469,45.0,CSCO  210212C00045000,CSCO  210212P00045000,CSCO  210521C00045000,CSCO  210521P00045000
CSCO,2021-05-19,2021-08-18,2021-05-12,2021-05-21,2021-08-20,51.599998474121094,50.0,CSCO  210521C00050000,CSCO  210521P00050000,CSCO  210820C00050000,CSCO  210820P00050000
CSCO,2021-08-18,2021-11-17,2021-08-11,2021-08-20,2021-11-19,55.86000061035156,55.0,CSCO  210820C00055000,CSCO  210820P00055000,CSCO  211119C00055000,CSCO  211119P00055000
CSCO,2021-11-17,2022-02-16,2021-11-10,2021-11-19,2022-02-18,57.77000045776367,60.0,CSCO  211119C00060000,CSCO  211119P00060000,CSCO  220218C00060000,CSCO  220218P00060000
CSCO,2022-02-16,2022-05-18,2022-02-09,2022-02-18,2022-05-20,56.290000915527344,55.0,CSCO  220218C00055000,CSCO  220218P00055000,CSCO  220520C00055000,CSCO  220520P00055000
CSCO,2022-05-18,2022-08-17,2022-05-11,2022-05-20,2022-08-19,48.650001525878906,47.5,CSCO  220520C00047500,CSCO  220520P00047500,CSCO  220819C00047500,CSCO  220819P00047500
CSCO,2022-08-17,2022-11-16,2022-08-10,2022-08-19,2022-11-18,46.02000045776367,45.0,CSCO  220819C00045000,CSCO  220819P00045000,CSCO  221118C00045000,CSCO  221118P00045000
CSCO,2022-11-16,2023-02-15,2022-11-09,2022-11-18,2023-02-17,43.90999984741211,45.0,CSCO  221118C00045000,CSCO  221118P00045000,CSCO  230217C00045000,CSCO  230217P00045000
CSCO,2023-02-15,2023-05-17,2023-02-08,2023-02-17,2023-05-19,46.959999084472656,47.5,CSCO  230217C00047500,CSCO  230217P00047500,CSCO  230519C00047500,CSCO  230519P00047500
CSCO,2023-05-17,2023-08-16,2023-05-10,2023-05-19,2023-08-18,46.709999084472656,47.5,CSCO  230519C00047500,CSCO  230519P00047500,CSCO  230818C00047500,CSCO  230818P00047500
CSCO,2023-08-16,2023-11-15,2023-08-09,2023-08-18,2023-11-17,52.9900016784668,55.0,CSCO  230818C00055000,CSCO  230818P00055000,CSCO  231117C00055000,CSCO  231117P00055000
CSCO,2023-11-15,2024-02-14,2023-11-08,2023-11-17,2024-02-16,53.0,55.0,CSCO  231117C00055000,CSCO  231117P00055000,CSCO  240216C00055000,CSCO  240216P00055000
CSCO,2024-02-14,2024-05-15,2024-02-07,2024-02-16,2024-05-17,49.77000045776367,50.0,CSCO  240216C00050000,CSCO  240216P00050000,CSCO  240517C00050000,CSCO  240517P00050000
CSCO,2024-05-15,2024-08-14,2024-05-08,2024-05-17,2024-08-16,48.0,47.5,CSCO  240517C00047500,CSCO  240517P00047500,CSCO  240816C00047500,CSCO  240816P00047500
CSCO,2024-08-14,2024-11-13,2024-08-07,2024-08-16,2024-11-15,45.119998931884766,45.0,CSCO  240816C00045000,CSCO  240816P00045000,CSCO  241115C00045000,CSCO  241115P00045000
